# Unicode 17.0.0 symboles imprimables
Autres symboles	㈞	Parenthesized Korean Character O Hu	PARENTHESIZED KOREAN CHARACTER O HU|Enclosed CJK Letters and Months|So
Autres symboles	㈪	Parenthesized Ideograph Moon	PARENTHESIZED IDEOGRAPH MOON|Enclosed CJK Letters and Months|So|lune
Autres symboles	㈫	Parenthesized Ideograph Fire	PARENTHESIZED IDEOGRAPH FIRE|Enclosed CJK Letters and Months|So
Autres symboles	㈬	Parenthesized Ideograph Water	PARENTHESIZED IDEOGRAPH WATER|Enclosed CJK Letters and Months|So
Autres symboles	㈭	Parenthesized Ideograph Wood	PARENTHESIZED IDEOGRAPH WOOD|Enclosed CJK Letters and Months|So
Autres symboles	㈮	Parenthesized Ideograph Metal	PARENTHESIZED IDEOGRAPH METAL|Enclosed CJK Letters and Months|So
Autres symboles	㈯	Parenthesized Ideograph Earth	PARENTHESIZED IDEOGRAPH EARTH|Enclosed CJK Letters and Months|So|terre
Autres symboles	㈰	Parenthesized Ideograph Sun	PARENTHESIZED IDEOGRAPH SUN|Enclosed CJK Letters and Months|So|soleil
Autres symboles	㈱	Parenthesized Ideograph Stock	PARENTHESIZED IDEOGRAPH STOCK|Enclosed CJK Letters and Months|So
Autres symboles	㈲	Parenthesized Ideograph Have	PARENTHESIZED IDEOGRAPH HAVE|Enclosed CJK Letters and Months|So
Autres symboles	㈳	Parenthesized Ideograph Society	PARENTHESIZED IDEOGRAPH SOCIETY|Enclosed CJK Letters and Months|So
Autres symboles	㈴	Parenthesized Ideograph Name	PARENTHESIZED IDEOGRAPH NAME|Enclosed CJK Letters and Months|So
Autres symboles	㈵	Parenthesized Ideograph Special	PARENTHESIZED IDEOGRAPH SPECIAL|Enclosed CJK Letters and Months|So
Autres symboles	㈶	Parenthesized Ideograph Financial	PARENTHESIZED IDEOGRAPH FINANCIAL|Enclosed CJK Letters and Months|So
Autres symboles	㈷	Parenthesized Ideograph Congratulation	PARENTHESIZED IDEOGRAPH CONGRATULATION|Enclosed CJK Letters and Months|So
Autres symboles	㈸	Parenthesized Ideograph Labor	PARENTHESIZED IDEOGRAPH LABOR|Enclosed CJK Letters and Months|So
Autres symboles	㈹	Parenthesized Ideograph Represent	PARENTHESIZED IDEOGRAPH REPRESENT|Enclosed CJK Letters and Months|So
Autres symboles	㈺	Parenthesized Ideograph Call	PARENTHESIZED IDEOGRAPH CALL|Enclosed CJK Letters and Months|So
Autres symboles	㈻	Parenthesized Ideograph Study	PARENTHESIZED IDEOGRAPH STUDY|Enclosed CJK Letters and Months|So
Autres symboles	㈼	Parenthesized Ideograph Supervise	PARENTHESIZED IDEOGRAPH SUPERVISE|Enclosed CJK Letters and Months|So|haut
Autres symboles	㈽	Parenthesized Ideograph Enterprise	PARENTHESIZED IDEOGRAPH ENTERPRISE|Enclosed CJK Letters and Months|So
Autres symboles	㈾	Parenthesized Ideograph Resource	PARENTHESIZED IDEOGRAPH RESOURCE|Enclosed CJK Letters and Months|So
Autres symboles	㈿	Parenthesized Ideograph Alliance	PARENTHESIZED IDEOGRAPH ALLIANCE|Enclosed CJK Letters and Months|So
Autres symboles	㉀	Parenthesized Ideograph Festival	PARENTHESIZED IDEOGRAPH FESTIVAL|Enclosed CJK Letters and Months|So
Autres symboles	㉁	Parenthesized Ideograph Rest	PARENTHESIZED IDEOGRAPH REST|Enclosed CJK Letters and Months|So
Autres symboles	㉂	Parenthesized Ideograph Self	PARENTHESIZED IDEOGRAPH SELF|Enclosed CJK Letters and Months|So
Autres symboles	㉃	Parenthesized Ideograph Reach	PARENTHESIZED IDEOGRAPH REACH|Enclosed CJK Letters and Months|So
Autres symboles	㉄	Circled Ideograph Question	CIRCLED IDEOGRAPH QUESTION|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉅	Circled Ideograph Kindergarten	CIRCLED IDEOGRAPH KINDERGARTEN|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉆	Circled Ideograph School	CIRCLED IDEOGRAPH SCHOOL|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉇	Circled Ideograph Koto	CIRCLED IDEOGRAPH KOTO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉐	Partnership Sign	PARTNERSHIP SIGN|Enclosed CJK Letters and Months|So
Autres symboles	㉠	Circled Hangul Kiyeok	CIRCLED HANGUL KIYEOK|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉡	Circled Hangul Nieun	CIRCLED HANGUL NIEUN|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉢	Circled Hangul Tikeut	CIRCLED HANGUL TIKEUT|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉣	Circled Hangul Rieul	CIRCLED HANGUL RIEUL|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉤	Circled Hangul Mieum	CIRCLED HANGUL MIEUM|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉥	Circled Hangul Pieup	CIRCLED HANGUL PIEUP|Enclosed CJK Letters and Months|So|haut|cercle
Autres symboles	㉦	Circled Hangul Sios	CIRCLED HANGUL SIOS|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉧	Circled Hangul Ieung	CIRCLED HANGUL IEUNG|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉨	Circled Hangul Cieuc	CIRCLED HANGUL CIEUC|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉩	Circled Hangul Chieuch	CIRCLED HANGUL CHIEUCH|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉪	Circled Hangul Khieukh	CIRCLED HANGUL KHIEUKH|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉫	Circled Hangul Thieuth	CIRCLED HANGUL THIEUTH|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉬	Circled Hangul Phieuph	CIRCLED HANGUL PHIEUPH|Enclosed CJK Letters and Months|So|haut|cercle
Autres symboles	㉭	Circled Hangul Hieuh	CIRCLED HANGUL HIEUH|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉮	Circled Hangul Kiyeok A	CIRCLED HANGUL KIYEOK A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉯	Circled Hangul Nieun A	CIRCLED HANGUL NIEUN A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉰	Circled Hangul Tikeut A	CIRCLED HANGUL TIKEUT A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉱	Circled Hangul Rieul A	CIRCLED HANGUL RIEUL A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉲	Circled Hangul Mieum A	CIRCLED HANGUL MIEUM A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉳	Circled Hangul Pieup A	CIRCLED HANGUL PIEUP A|Enclosed CJK Letters and Months|So|haut|cercle
Autres symboles	㉴	Circled Hangul Sios A	CIRCLED HANGUL SIOS A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉵	Circled Hangul Ieung A	CIRCLED HANGUL IEUNG A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉶	Circled Hangul Cieuc A	CIRCLED HANGUL CIEUC A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉷	Circled Hangul Chieuch A	CIRCLED HANGUL CHIEUCH A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉸	Circled Hangul Khieukh A	CIRCLED HANGUL KHIEUKH A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉹	Circled Hangul Thieuth A	CIRCLED HANGUL THIEUTH A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉺	Circled Hangul Phieuph A	CIRCLED HANGUL PHIEUPH A|Enclosed CJK Letters and Months|So|haut|cercle
Autres symboles	㉻	Circled Hangul Hieuh A	CIRCLED HANGUL HIEUH A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉼	Circled Korean Character Chamko	CIRCLED KOREAN CHARACTER CHAMKO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉽	Circled Korean Character Jueui	CIRCLED KOREAN CHARACTER JUEUI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉾	Circled Hangul Ieung U	CIRCLED HANGUL IEUNG U|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㉿	Korean Standard Symbol	KOREAN STANDARD SYMBOL|Enclosed CJK Letters and Months|So
Autres symboles	㊊	Circled Ideograph Moon	CIRCLED IDEOGRAPH MOON|Enclosed CJK Letters and Months|So|cercle|lune
Autres symboles	㊋	Circled Ideograph Fire	CIRCLED IDEOGRAPH FIRE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊌	Circled Ideograph Water	CIRCLED IDEOGRAPH WATER|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊍	Circled Ideograph Wood	CIRCLED IDEOGRAPH WOOD|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊎	Circled Ideograph Metal	CIRCLED IDEOGRAPH METAL|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊏	Circled Ideograph Earth	CIRCLED IDEOGRAPH EARTH|Enclosed CJK Letters and Months|So|cercle|terre
Autres symboles	㊐	Circled Ideograph Sun	CIRCLED IDEOGRAPH SUN|Enclosed CJK Letters and Months|So|cercle|soleil
Autres symboles	㊑	Circled Ideograph Stock	CIRCLED IDEOGRAPH STOCK|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊒	Circled Ideograph Have	CIRCLED IDEOGRAPH HAVE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊓	Circled Ideograph Society	CIRCLED IDEOGRAPH SOCIETY|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊔	Circled Ideograph Name	CIRCLED IDEOGRAPH NAME|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊕	Circled Ideograph Special	CIRCLED IDEOGRAPH SPECIAL|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊖	Circled Ideograph Financial	CIRCLED IDEOGRAPH FINANCIAL|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊗	Circled Ideograph Congratulation	CIRCLED IDEOGRAPH CONGRATULATION|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊘	Circled Ideograph Labor	CIRCLED IDEOGRAPH LABOR|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊙	Circled Ideograph Secret	CIRCLED IDEOGRAPH SECRET|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊚	Circled Ideograph Male	CIRCLED IDEOGRAPH MALE|Enclosed CJK Letters and Months|So|cercle|homme
Autres symboles	㊛	Circled Ideograph Female	CIRCLED IDEOGRAPH FEMALE|Enclosed CJK Letters and Months|So|cercle|femme|homme
Autres symboles	㊜	Circled Ideograph Suitable	CIRCLED IDEOGRAPH SUITABLE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊝	Circled Ideograph Excellent	CIRCLED IDEOGRAPH EXCELLENT|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊞	Circled Ideograph Print	CIRCLED IDEOGRAPH PRINT|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊟	Circled Ideograph Attention	CIRCLED IDEOGRAPH ATTENTION|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊠	Circled Ideograph Item	CIRCLED IDEOGRAPH ITEM|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊡	Circled Ideograph Rest	CIRCLED IDEOGRAPH REST|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊢	Circled Ideograph Copy	CIRCLED IDEOGRAPH COPY|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊣	Circled Ideograph Correct	CIRCLED IDEOGRAPH CORRECT|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊤	Circled Ideograph High	CIRCLED IDEOGRAPH HIGH|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊥	Circled Ideograph Centre	CIRCLED IDEOGRAPH CENTRE|Enclosed CJK Letters and Months|So|cercle|centime
Autres symboles	㊦	Circled Ideograph Low	CIRCLED IDEOGRAPH LOW|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊧	Circled Ideograph Left	CIRCLED IDEOGRAPH LEFT|Enclosed CJK Letters and Months|So|gauche|cercle
Autres symboles	㊨	Circled Ideograph Right	CIRCLED IDEOGRAPH RIGHT|Enclosed CJK Letters and Months|So|droite|cercle
Autres symboles	㊩	Circled Ideograph Medicine	CIRCLED IDEOGRAPH MEDICINE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊪	Circled Ideograph Religion	CIRCLED IDEOGRAPH RELIGION|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊫	Circled Ideograph Study	CIRCLED IDEOGRAPH STUDY|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊬	Circled Ideograph Supervise	CIRCLED IDEOGRAPH SUPERVISE|Enclosed CJK Letters and Months|So|haut|cercle
Autres symboles	㊭	Circled Ideograph Enterprise	CIRCLED IDEOGRAPH ENTERPRISE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊮	Circled Ideograph Resource	CIRCLED IDEOGRAPH RESOURCE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊯	Circled Ideograph Alliance	CIRCLED IDEOGRAPH ALLIANCE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㊰	Circled Ideograph Night	CIRCLED IDEOGRAPH NIGHT|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋀	Ideographic Telegraph Symbol For January	IDEOGRAPHIC TELEGRAPH SYMBOL FOR JANUARY|Enclosed CJK Letters and Months|So
Autres symboles	㋁	Ideographic Telegraph Symbol For February	IDEOGRAPHIC TELEGRAPH SYMBOL FOR FEBRUARY|Enclosed CJK Letters and Months|So
Autres symboles	㋂	Ideographic Telegraph Symbol For March	IDEOGRAPHIC TELEGRAPH SYMBOL FOR MARCH|Enclosed CJK Letters and Months|So
Autres symboles	㋃	Ideographic Telegraph Symbol For April	IDEOGRAPHIC TELEGRAPH SYMBOL FOR APRIL|Enclosed CJK Letters and Months|So
Autres symboles	㋄	Ideographic Telegraph Symbol For May	IDEOGRAPHIC TELEGRAPH SYMBOL FOR MAY|Enclosed CJK Letters and Months|So
Autres symboles	㋅	Ideographic Telegraph Symbol For June	IDEOGRAPHIC TELEGRAPH SYMBOL FOR JUNE|Enclosed CJK Letters and Months|So
Autres symboles	㋆	Ideographic Telegraph Symbol For July	IDEOGRAPHIC TELEGRAPH SYMBOL FOR JULY|Enclosed CJK Letters and Months|So
Autres symboles	㋇	Ideographic Telegraph Symbol For August	IDEOGRAPHIC TELEGRAPH SYMBOL FOR AUGUST|Enclosed CJK Letters and Months|So
Autres symboles	㋈	Ideographic Telegraph Symbol For September	IDEOGRAPHIC TELEGRAPH SYMBOL FOR SEPTEMBER|Enclosed CJK Letters and Months|So
Autres symboles	㋉	Ideographic Telegraph Symbol For October	IDEOGRAPHIC TELEGRAPH SYMBOL FOR OCTOBER|Enclosed CJK Letters and Months|So
Autres symboles	㋊	Ideographic Telegraph Symbol For November	IDEOGRAPHIC TELEGRAPH SYMBOL FOR NOVEMBER|Enclosed CJK Letters and Months|So
Autres symboles	㋋	Ideographic Telegraph Symbol For December	IDEOGRAPHIC TELEGRAPH SYMBOL FOR DECEMBER|Enclosed CJK Letters and Months|So
Autres symboles	㋌	Square Hg	SQUARE HG|Enclosed CJK Letters and Months|So|carre
Autres symboles	㋍	Square Erg	SQUARE ERG|Enclosed CJK Letters and Months|So|carre
Autres symboles	㋎	Square Ev	SQUARE EV|Enclosed CJK Letters and Months|So|carre
Autres symboles	㋏	Limited Liability Sign	LIMITED LIABILITY SIGN|Enclosed CJK Letters and Months|So
Autres symboles	㋐	Circled Katakana A	CIRCLED KATAKANA A|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋑	Circled Katakana I	CIRCLED KATAKANA I|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋒	Circled Katakana U	CIRCLED KATAKANA U|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋓	Circled Katakana E	CIRCLED KATAKANA E|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋔	Circled Katakana O	CIRCLED KATAKANA O|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋕	Circled Katakana Ka	CIRCLED KATAKANA KA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋖	Circled Katakana Ki	CIRCLED KATAKANA KI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋗	Circled Katakana Ku	CIRCLED KATAKANA KU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋘	Circled Katakana Ke	CIRCLED KATAKANA KE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋙	Circled Katakana Ko	CIRCLED KATAKANA KO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋚	Circled Katakana Sa	CIRCLED KATAKANA SA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋛	Circled Katakana Si	CIRCLED KATAKANA SI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋜	Circled Katakana Su	CIRCLED KATAKANA SU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋝	Circled Katakana Se	CIRCLED KATAKANA SE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋞	Circled Katakana So	CIRCLED KATAKANA SO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋟	Circled Katakana Ta	CIRCLED KATAKANA TA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋠	Circled Katakana Ti	CIRCLED KATAKANA TI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋡	Circled Katakana Tu	CIRCLED KATAKANA TU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋢	Circled Katakana Te	CIRCLED KATAKANA TE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋣	Circled Katakana To	CIRCLED KATAKANA TO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋤	Circled Katakana Na	CIRCLED KATAKANA NA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋥	Circled Katakana Ni	CIRCLED KATAKANA NI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋦	Circled Katakana Nu	CIRCLED KATAKANA NU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋧	Circled Katakana Ne	CIRCLED KATAKANA NE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋨	Circled Katakana No	CIRCLED KATAKANA NO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋩	Circled Katakana Ha	CIRCLED KATAKANA HA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋪	Circled Katakana Hi	CIRCLED KATAKANA HI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋫	Circled Katakana Hu	CIRCLED KATAKANA HU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋬	Circled Katakana He	CIRCLED KATAKANA HE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋭	Circled Katakana Ho	CIRCLED KATAKANA HO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋮	Circled Katakana Ma	CIRCLED KATAKANA MA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋯	Circled Katakana Mi	CIRCLED KATAKANA MI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋰	Circled Katakana Mu	CIRCLED KATAKANA MU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋱	Circled Katakana Me	CIRCLED KATAKANA ME|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋲	Circled Katakana Mo	CIRCLED KATAKANA MO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋳	Circled Katakana Ya	CIRCLED KATAKANA YA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋴	Circled Katakana Yu	CIRCLED KATAKANA YU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋵	Circled Katakana Yo	CIRCLED KATAKANA YO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋶	Circled Katakana Ra	CIRCLED KATAKANA RA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋷	Circled Katakana Ri	CIRCLED KATAKANA RI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋸	Circled Katakana Ru	CIRCLED KATAKANA RU|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋹	Circled Katakana Re	CIRCLED KATAKANA RE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋺	Circled Katakana Ro	CIRCLED KATAKANA RO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋻	Circled Katakana Wa	CIRCLED KATAKANA WA|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋼	Circled Katakana Wi	CIRCLED KATAKANA WI|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋽	Circled Katakana We	CIRCLED KATAKANA WE|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋾	Circled Katakana Wo	CIRCLED KATAKANA WO|Enclosed CJK Letters and Months|So|cercle
Autres symboles	㋿	Square Era Name Reiwa	SQUARE ERA NAME REIWA|Enclosed CJK Letters and Months|So|carre
Autres symboles	㌀	Square Apaato	SQUARE APAATO|CJK Compatibility|So|carre
Autres symboles	㌁	Square Aruhua	SQUARE ARUHUA|CJK Compatibility|So|carre
Autres symboles	㌂	Square Anpea	SQUARE ANPEA|CJK Compatibility|So|carre
Autres symboles	㌃	Square Aaru	SQUARE AARU|CJK Compatibility|So|carre
Autres symboles	㌄	Square Iningu	SQUARE ININGU|CJK Compatibility|So|carre
Autres symboles	㌅	Square Inti	SQUARE INTI|CJK Compatibility|So|carre
Autres symboles	㌆	Square Uon	SQUARE UON|CJK Compatibility|So|carre
Autres symboles	㌇	Square Esukuudo	SQUARE ESUKUUDO|CJK Compatibility|So|carre
Autres symboles	㌈	Square Eekaa	SQUARE EEKAA|CJK Compatibility|So|carre
Autres symboles	㌉	Square Onsu	SQUARE ONSU|CJK Compatibility|So|carre
Autres symboles	㌊	Square Oomu	SQUARE OOMU|CJK Compatibility|So|carre
Autres symboles	㌋	Square Kairi	SQUARE KAIRI|CJK Compatibility|So|carre
Autres symboles	㌌	Square Karatto	SQUARE KARATTO|CJK Compatibility|So|carre
Autres symboles	㌍	Square Karorii	SQUARE KARORII|CJK Compatibility|So|carre
Autres symboles	㌎	Square Garon	SQUARE GARON|CJK Compatibility|So|carre
Autres symboles	㌏	Square Ganma	SQUARE GANMA|CJK Compatibility|So|carre
Autres symboles	㌐	Square Giga	SQUARE GIGA|CJK Compatibility|So|carre
Autres symboles	㌑	Square Ginii	SQUARE GINII|CJK Compatibility|So|carre
Autres symboles	㌒	Square Kyurii	SQUARE KYURII|CJK Compatibility|So|carre
Autres symboles	㌓	Square Girudaa	SQUARE GIRUDAA|CJK Compatibility|So|carre
Autres symboles	㌔	Square Kiro	SQUARE KIRO|CJK Compatibility|So|carre
Autres symboles	㌕	Square Kiroguramu	SQUARE KIROGURAMU|CJK Compatibility|So|carre
Autres symboles	㌖	Square Kiromeetoru	SQUARE KIROMEETORU|CJK Compatibility|So|carre
Autres symboles	㌗	Square Kirowatto	SQUARE KIROWATTO|CJK Compatibility|So|carre
Autres symboles	㌘	Square Guramu	SQUARE GURAMU|CJK Compatibility|So|carre
Autres symboles	㌙	Square Guramuton	SQUARE GURAMUTON|CJK Compatibility|So|carre
Autres symboles	㌚	Square Kuruzeiro	SQUARE KURUZEIRO|CJK Compatibility|So|carre
Autres symboles	㌛	Square Kuroone	SQUARE KUROONE|CJK Compatibility|So|carre
Autres symboles	㌜	Square Keesu	SQUARE KEESU|CJK Compatibility|So|carre
Autres symboles	㌝	Square Koruna	SQUARE KORUNA|CJK Compatibility|So|carre
Autres symboles	㌞	Square Koopo	SQUARE KOOPO|CJK Compatibility|So|carre
Autres symboles	㌟	Square Saikuru	SQUARE SAIKURU|CJK Compatibility|So|carre
Autres symboles	㌠	Square Santiimu	SQUARE SANTIIMU|CJK Compatibility|So|carre
Autres symboles	㌡	Square Siringu	SQUARE SIRINGU|CJK Compatibility|So|carre
Autres symboles	㌢	Square Senti	SQUARE SENTI|CJK Compatibility|So|carre
Autres symboles	㌣	Square Sento	SQUARE SENTO|CJK Compatibility|So|carre
Autres symboles	㌤	Square Daasu	SQUARE DAASU|CJK Compatibility|So|carre
Autres symboles	㌥	Square Desi	SQUARE DESI|CJK Compatibility|So|carre
Autres symboles	㌦	Square Doru	SQUARE DORU|CJK Compatibility|So|carre
Autres symboles	㌧	Square Ton	SQUARE TON|CJK Compatibility|So|carre
Autres symboles	㌨	Square Nano	SQUARE NANO|CJK Compatibility|So|carre
Autres symboles	㌩	Square Notto	SQUARE NOTTO|CJK Compatibility|So|carre
Autres symboles	㌪	Square Haitu	SQUARE HAITU|CJK Compatibility|So|carre
Autres symboles	㌫	Square Paasento	SQUARE PAASENTO|CJK Compatibility|So|carre
Autres symboles	㌬	Square Paatu	SQUARE PAATU|CJK Compatibility|So|carre
Autres symboles	㌭	Square Baareru	SQUARE BAARERU|CJK Compatibility|So|carre
Autres symboles	㌮	Square Piasutoru	SQUARE PIASUTORU|CJK Compatibility|So|carre
Autres symboles	㌯	Square Pikuru	SQUARE PIKURU|CJK Compatibility|So|carre
Autres symboles	㌰	Square Piko	SQUARE PIKO|CJK Compatibility|So|carre
Autres symboles	㌱	Square Biru	SQUARE BIRU|CJK Compatibility|So|carre
Autres symboles	㌲	Square Huaraddo	SQUARE HUARADDO|CJK Compatibility|So|carre
Autres symboles	㌳	Square Huiito	SQUARE HUIITO|CJK Compatibility|So|carre
Autres symboles	㌴	Square Bussyeru	SQUARE BUSSYERU|CJK Compatibility|So|carre
Autres symboles	㌵	Square Huran	SQUARE HURAN|CJK Compatibility|So|carre
Autres symboles	㌶	Square Hekutaaru	SQUARE HEKUTAARU|CJK Compatibility|So|carre
Autres symboles	㌷	Square Peso	SQUARE PESO|CJK Compatibility|So|carre
Autres symboles	㌸	Square Penihi	SQUARE PENIHI|CJK Compatibility|So|carre
Autres symboles	㌹	Square Herutu	SQUARE HERUTU|CJK Compatibility|So|carre
Autres symboles	㌺	Square Pensu	SQUARE PENSU|CJK Compatibility|So|carre
Autres symboles	㌻	Square Peezi	SQUARE PEEZI|CJK Compatibility|So|carre
Autres symboles	㌼	Square Beeta	SQUARE BEETA|CJK Compatibility|So|carre
Autres symboles	㌽	Square Pointo	SQUARE POINTO|CJK Compatibility|So|carre
Autres symboles	㌾	Square Boruto	SQUARE BORUTO|CJK Compatibility|So|carre
Autres symboles	㌿	Square Hon	SQUARE HON|CJK Compatibility|So|carre
Autres symboles	㍀	Square Pondo	SQUARE PONDO|CJK Compatibility|So|carre
Autres symboles	㍁	Square Hooru	SQUARE HOORU|CJK Compatibility|So|carre
Autres symboles	㍂	Square Hoon	SQUARE HOON|CJK Compatibility|So|carre
Autres symboles	㍃	Square Maikuro	SQUARE MAIKURO|CJK Compatibility|So|carre
Autres symboles	㍄	Square Mairu	SQUARE MAIRU|CJK Compatibility|So|carre
Autres symboles	㍅	Square Mahha	SQUARE MAHHA|CJK Compatibility|So|carre
Autres symboles	㍆	Square Maruku	SQUARE MARUKU|CJK Compatibility|So|carre
Autres symboles	㍇	Square Mansyon	SQUARE MANSYON|CJK Compatibility|So|carre
Autres symboles	㍈	Square Mikuron	SQUARE MIKURON|CJK Compatibility|So|carre
Autres symboles	㍉	Square Miri	SQUARE MIRI|CJK Compatibility|So|carre
Autres symboles	㍊	Square Miribaaru	SQUARE MIRIBAARU|CJK Compatibility|So|carre
Autres symboles	㍋	Square Mega	SQUARE MEGA|CJK Compatibility|So|carre
Autres symboles	㍌	Square Megaton	SQUARE MEGATON|CJK Compatibility|So|carre
Autres symboles	㍍	Square Meetoru	SQUARE MEETORU|CJK Compatibility|So|carre
